Receita Federal participa da repatriação de brasileiros da Embaixada em Caracas;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-participa-da-repatriacao-de-brasileiros-da-embaixada-do-brasil-em-caracas-venezuela
Receita Federal em Joinville libera entrada de carga com 2,2 milhões de máscaras para COVID-19;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-em-joinville-libera-entrada-de-carga-com-2-2-milhoes-de-mascaras-para-covid-19
Receita Federal libera entrada de carga com mais de 6 milhões de máscaras para Covid-19;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-libera-entrada-de-carga-com-mais-de-6-milhoes-de-mascaras-para-covid-19
Novos itens recebem benefícios tributários referentes ao Repetro-Sped;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/novos-itens-recebem-beneficios-tributarios-referentes-ao-repetro-sped
Remessas postais destinadas ao combate à epidemia terão alíquotas zeradas até 30 de setembro;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/remessas-postais-destinadas-ao-combate-a-epidemia-terao-aliquotas-zeradas-ate-30-de-setembro
Receita Federal libera entrada de cargas de máscaras e kits-testes para COVID-19 no Porto Seco de São Francisco do Sul;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-libera-entrada-de-cargas-de-mascaras-e-kits-testes-para-covid-19-no-porto-seco-de-sao-francisco-do-sul
Receita Federal lança Perguntas e Respostas sobre medidas tributárias editadas para reduzir impacto econômico da Covid-19;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-lanca-perguntas-e-respostas-sobre-medidas-tributarias-editadas-para-reduzir-impacto-economico-da-covid-19
Receita Federal em Foz do Iguaçu destina mercadorias para combate ao Covid-19;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/alf-foz-do-iguacu-destina-mercadorias-para-ajuda-no-combate-a-covid-19
Produtos destinados ao combate ao coronavírus enviados por remessa postal ou por encomenda aérea internacional terão alíquotas de Imposto de Importação zeradas até 30 de setembro de 2020;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/produtos-destinados-ao-combate-ao-coronavirus-enviados-por-remessa-postal-ou-por-encomenda-aerea-internacional-terao-aliquotas-de-imposto-de-importacao-zeradas-ate-30-de-setembro-de-2020
Ações realizadas pela Receita Federal no enfrentamento ao novo Coronavírus;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/acoes-realizadas-pela-receita-federal-no-enfrentamento-ao-novo-coronavirus
Receita Federal em Maringá doa equipamentos para hospital universitário e alimentos para prefeituras;https://www.gov.br/receitafederal/pt-br/acesso-a-informacao/acoes-e-programas/acoes-da-receita-federal/noticias/2020/abril/9a-regiao-fiscal/receita-federal-em-maringa-doa-equipamentos-para-hospital-universitario-e-alimentos-para-prefeituras-1
Receita Federal realiza doação de R$ 280 mil em mercadorias para o Hospital Regional de Cascavel;https://www.gov.br/receitafederal/pt-br/acesso-a-informacao/acoes-e-programas/acoes-da-receita-federal/noticias/2020/abril/9a-regiao-fiscal/receita-federal-realiza-doacao-de-r-280-mil-em-mercadorias-para-o-hospital-regional-de-cascavel
Receita Federal realiza doação de bebidas e perfumes para a fabricação de álcool gel;https://www.gov.br/receitafederal/pt-br/acesso-a-informacao/acoes-e-programas/acoes-da-receita-federal/noticias/2020/abril/9a-regiao-fiscal/receita-federal-em-cascavel-realiza-doacao-de-bebidas-e-perfumes-para-a-fabricacao-de-alcool-gel
Receita Federal destina 18,5 milhões de luvas ao Ministério da Saúde;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-destina-18-5-milhoes-de-luvas-ao-ministerio-da-saude
Receita Federal não para no enfrentamento ao novo Coronavírus;https://www.gov.br/receitafederal/pt-br/acesso-a-informacao/acoes-e-programas/acoes-da-receita-federal/noticias/2020/abril/9a-regiao-fiscal/receita-federal-nao-para-no-enfrentamento-ao-novo-coronavirus
Receita Federal em Curitiba impede a exportação de 3.200 máscaras com válvula para a Europa;https://www.gov.br/receitafederal/pt-br/acesso-a-informacao/acoes-e-programas/acoes-da-receita-federal/noticias/2020/abril/9a-regiao-fiscal/receita-federal-em-curitiba-impede-a-exportacao-de-3-200-mascaras-com-valvula-para-a-europa
Receita libera 40 toneladas de matéria-prima para combate ao Covid-19 em Anápolis-GO;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-libera-40-toneladas-de-materia-prima-do-combate-ao-covid-19-em-anapolis-go
Receita atende mais de 90 mil pedidos de regularização de CPFs no feriado;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-atende-mais-de-90-mil-pedidos-de-regularizacao-de-cpfs-durante-o-feriado-da-semana-santa
Receita Federal liberou entrada de mais uma carga de EPI’s para o combate à COVID-19;https://www.gov.br/receitafederal/pt-br/acesso-a-informacao/acoes-e-programas/acoes-da-receita-federal/noticias/2020/abril/9a-regiao-fiscal/receita-federal-liberou-entrada-de-mais-uma-carga-de-epi2019s-para-o-combate-ao-covid-19-no-porto-seco-de-sao-francisco-do-sul
Receita Federal finaliza regularização de CPFs com pendências eleitorais;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-finaliza-regularizacao-de-cpfs-com-pendencias-eleitorais
Receita Federal desembaraça 6 milhões de máscaras cirúrgicas;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-desembaraca-6-milhoes-de-mascaras-cirurgicas
Alfândega da Receita em SP libera 275 mil máscaras de proteção individual;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/alfandega-da-receita-em-sp-libera-275-mil-mascaras-de-protecao-individual
Nota de esclarecimento sobre regularização do CPF para recebimento de auxílio emergencial de R$ 600,00 para trabalhadores informais, desempregados, MEIs e contribuintes individuais do INSS;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/nota-de-esclarecimento-sobre-regularizacao-do-cpf-para-recebimento-de-auxilio-emergencial-de-r-600-00-para-trabalhadores-informais-desempregados-meis-e-contribuintes-individuais-do-inss
Alfândega da Receita em SP libera carga com 50 mil kits de testes do Covid-19;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/alfandega-da-receita-federal-em-sao-paulo-libera-carga-com-50-mil-kits-de-testes-para-diagnostico-do-coronavirus
Receita prorroga para 30/06 prazo para apresentação da Declaração Final de Espólio e da Declaração de Saída definitiva do País;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-prorroga-para-30-de-junho-o-prazo-para-apresentacao-da-declaracao-final-de-espolio-e-da-declaracao-de-saida-definitiva-do-pais
Receita Federal doa termômetros e medidores de pressão para Prefeituras e Governo de Santa Catarina;https://www.gov.br/receitafederal/pt-br/acesso-a-informacao/acoes-e-programas/acoes-da-receita-federal/noticias/2020/abril/9a-regiao-fiscal/receita-federal-doa-termometros-e-medidores-de-pressao-para-prefeituras-e-governo-de-santa-catarina
Receita doa termômetros e medidores de pressão para Prefeituras e Governo de SC;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-doa-termometros-e-medidores-de-pressao-para-prefeituras-e-governo-de-santa-catarina
Ação conjunta Receita e Exército apreende caminhão com 200 mil maços de cigarros em Eldorado/MS;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/acao-conjunta-da-receita-federal-e-exercito-brasileiro-apreende-caminhao-com-200-mil-macos-de-cigarros-em-eldorado-ms
Covid-19: Receita Federal reforça combate a ações de estelionatários;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/coronavirus-receita-federal-reforca-combate-a-acoes-de-estelionatarios
Receita doa mais de 34 mil garrafas de bebidas alcoólicas para produção de álcool gel e derivados em Pelotas;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-em-pelotas-doa-mais-de-34-mil-garrafas-de-bebidas-alcoolicas-para-producao-de-alcool-gel-e-derivados
Receita Federal apoia repatriação de brasileiros;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-apoia-repatriacao-de-brasileiros
Receita Federal acompanha a chegada de 73 toneladas de máscaras e testes para detecção da Covid-19 no aeroporto de Guarulhos;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-acompanha-a-chegada-de-73-toneladas-de-mascaras-e-testes-para-deteccao-da-covid-19-no-aeroporto-de-guarulhos
Publicada portaria que detalha postergação do prazo para pagamento de contribuições sociais;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/publicada-portaria-que-detalha-postergacao-do-prazo-para-pagamento-de-contribuicoes-sociais
Comitê Gestor do Simples Nacional aprova prorrogação dos tributos dos Estados e Municípios;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/comite-gestor-do-simples-nacional-aprova-prorrogacao-dos-tributos-dos-estados-e-municipios
Receita doa aparelhos celulares à Prefeitura de Florianópolis;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-faz-doacao-de-aparelhos-celulares-a-prefeitura-de-florianopolis
Receita Federal em Cascavel realiza doação de bebidas e perfumes para a fabricação de álcool gel;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-em-cascavel-realiza-doacao-de-bebidas-e-perfumes-para-a-fabricacao-de-alcool-gel
Decreto amplia lista de produtos médico-hospitalares com IPI zerado;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/decreto-amplia-lista-de-produtos-medico-hospitalares-com-ipi-zerado
Receita Federal doa 60 toneladas de trigo para o Exército;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/marco/receita-federal-doa-60-toneladas-de-trigo-para-o-exercito
Receita Federal agiliza processo de importação de respiradores;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/marco/receita-federal-agiliza-processo-de-importacao-de-respiradores
Receita Federal  destina 29 toneladas de peixes congelados para o Exército Brasileiro;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/marco/alf-recife-destina-29-toneladas-de-peixes-congelados-para-o-exercito-brasileiro
